City,Neighborhood,Real Cases,Number of predictions,Lags,Days to predict,RMSE,Accuracy
Buga,EL MOLINO,14,0,700,150,0.34641016151377546,0.92
Buga,EL MOLINO,15,0,700,200,0.3082207001484488,0.935
Buga,EL MOLINO,17,0,700,250,0.28982753492378877,0.94
Buga,EL MOLINO,17,1,700,300,0.27080128015453203,0.947
Buga,EL MOLINO,17,1,700,350,0.2507132682112035,0.954
Buga,EL MOLINO,17,1,700,400,0.2345207879911715,0.96
Buga,EL MOLINO,17,1,700,450,0.22110831935702666,0.964
Buga,EL MOLINO,17,1,700,500,0.20976176963403032,0.968
Buga,EL MOLINO,17,1,700,550,0.2,0.971
Buga,EL MOLINO,17,1,700,600,0.19148542155126763,0.973
Buga,EL MOLINO,17,1,700,650,0.18397324220155997,0.975
Buga,EL MOLINO,17,1,700,700,0.17728105208558367,0.977
Buga,EL MOLINO,17,1,700,750,0.17126976771553507,0.979
Buga,EL MOLINO,18,1,700,800,0.1695582495781317,0.979
Buga,EL MOLINO,20,1,700,850,0.17149858514250885,0.978
Buga,EL MOLINO,20,1,700,900,0.16666666666666666,0.979
Buga,EL MOLINO,22,1,700,950,0.1685854460847049,0.978
Buga,EL MOLINO,24,1,700,1000,0.17029386365926402,0.977
Buga,EL MOLINO,26,1,700,1050,0.17182493859684492,0.976
Buga,EL MOLINO,12,0,750,100,0.4,0.9
Buga,EL MOLINO,14,0,750,150,0.34641016151377546,0.92
Buga,EL MOLINO,15,0,750,200,0.3082207001484488,0.935
Buga,EL MOLINO,17,0,750,250,0.28982753492378877,0.94
Buga,EL MOLINO,17,1,750,300,0.27080128015453203,0.947
Buga,EL MOLINO,17,1,750,350,0.2507132682112035,0.954
Buga,EL MOLINO,17,1,750,400,0.2345207879911715,0.96
Buga,EL MOLINO,17,1,750,450,0.22110831935702666,0.964
Buga,EL MOLINO,17,1,750,500,0.20976176963403032,0.968
Buga,EL MOLINO,17,1,750,550,0.2,0.971
Buga,EL MOLINO,17,1,750,600,0.19148542155126763,0.973
Buga,EL MOLINO,17,1,750,650,0.18397324220155997,0.975
Buga,EL MOLINO,17,1,750,700,0.17728105208558367,0.977
Buga,EL MOLINO,17,1,750,750,0.17126976771553507,0.979
Buga,EL MOLINO,18,1,750,800,0.1695582495781317,0.979
Buga,EL MOLINO,20,1,750,850,0.17149858514250885,0.978
Buga,EL MOLINO,20,1,750,900,0.16666666666666666,0.979
Buga,EL MOLINO,22,1,750,950,0.1685854460847049,0.978
Buga,EL MOLINO,24,1,750,1000,0.17029386365926402,0.977
Buga,EL MOLINO,26,1,750,1050,0.17182493859684492,0.976
Buga,EL MOLINO,12,0,800,100,0.4,0.9
Buga,EL MOLINO,14,0,800,150,0.34641016151377546,0.92
Buga,EL MOLINO,15,1,800,200,0.31622776601683794,0.93
Buga,EL MOLINO,17,1,800,250,0.2966479394838265,0.936
Buga,EL MOLINO,17,2,800,300,0.27688746209726917,0.943
Buga,EL MOLINO,17,2,800,350,0.2563479777846623,0.951
Buga,EL MOLINO,17,2,800,400,0.23979157616563598,0.958
Buga,EL MOLINO,17,2,800,450,0.22607766610417562,0.962
Buga,EL MOLINO,17,2,800,500,0.21447610589527216,0.966
Buga,EL MOLINO,17,2,800,550,0.20449494325821804,0.969
Buga,EL MOLINO,17,2,800,600,0.19578900207451216,0.972
Buga,EL MOLINO,17,2,800,650,0.18810798862519204,0.974
Buga,EL MOLINO,17,2,800,700,0.18126539343499315,0.976
Buga,EL MOLINO,17,2,800,750,0.17511900715418263,0.977
Buga,EL MOLINO,18,2,800,800,0.17320508075688773,0.978
Buga,EL MOLINO,20,2,800,850,0.17489492643904125,0.976
Buga,EL MOLINO,20,2,800,900,0.1699673171197595,0.978
Buga,EL MOLINO,22,2,800,950,0.17167901505579042,0.977
Buga,EL MOLINO,24,2,800,1000,0.17320508075688773,0.976
Buga,EL MOLINO,26,2,800,1050,0.1745743121887939,0.975
Buga,EL MOLINO,12,1,850,100,0.41231056256176607,0.89
Buga,EL MOLINO,14,1,850,150,0.33665016461206926,0.927
Buga,EL MOLINO,15,3,850,200,0.33166247903553997,0.92
Buga,EL MOLINO,17,5,850,250,0.322490309931942,0.92
Buga,EL MOLINO,17,7,850,300,0.30550504633038933,0.927
Buga,EL MOLINO,17,8,850,350,0.28784916685156975,0.934
Buga,EL MOLINO,17,8,850,400,0.2692582403567252,0.943
Buga,EL MOLINO,17,8,850,450,0.2538591035287969,0.949
Buga,EL MOLINO,17,8,850,500,0.24083189157584592,0.954
Buga,EL MOLINO,17,8,850,550,0.2296241989148198,0.958
Buga,EL MOLINO,17,8,850,600,0.21984843263788198,0.962
Buga,EL MOLINO,17,8,850,650,0.21122354181147662,0.965
Buga,EL MOLINO,17,8,850,700,0.20354009783964294,0.967
Buga,EL MOLINO,17,8,850,750,0.19663841605003501,0.969
Buga,EL MOLINO,18,8,850,800,0.19364916731037085,0.97
Buga,EL MOLINO,20,8,850,850,0.19402850002906638,0.969
Buga,EL MOLINO,20,8,850,900,0.18856180831641267,0.971
Buga,EL MOLINO,22,8,850,950,0.18918106058538345,0.971
Buga,EL MOLINO,24,8,850,1000,0.18973665961010275,0.97
Buga,EL MOLINO,26,8,850,1050,0.19023794624226836,0.97
Buga,EL MOLINO,12,2,900,100,0.4242640687119285,0.88
Buga,EL MOLINO,14,3,900,150,0.3559026084010437,0.913
Buga,EL MOLINO,15,5,900,200,0.34641016151377546,0.91
Buga,EL MOLINO,17,7,900,250,0.3346640106136302,0.912
Buga,EL MOLINO,17,12,900,300,0.33166247903553997,0.91
Buga,EL MOLINO,17,12,900,350,0.29760952365713794,0.929
Buga,EL MOLINO,17,12,900,400,0.2872281323269014,0.932
Buga,EL MOLINO,17,12,900,450,0.27080128015453203,0.94
Buga,EL MOLINO,17,13,900,500,0.260768096208106,0.944
Buga,EL MOLINO,17,13,900,550,0.24863262420322443,0.949
Buga,EL MOLINO,17,13,900,600,0.23804761428476165,0.953
Buga,EL MOLINO,17,13,900,650,0.22870874995874624,0.957
Buga,EL MOLINO,17,13,900,700,0.2203892660077359,0.96
Buga,EL MOLINO,17,13,900,750,0.21291625896895083,0.963
Buga,EL MOLINO,18,13,900,800,0.2091650066335189,0.964
Buga,EL MOLINO,20,13,900,850,0.20863703354080235,0.964
Buga,EL MOLINO,20,13,900,900,0.20275875100994065,0.966
Buga,EL MOLINO,22,13,900,950,0.20261449005179114,0.965
Buga,EL MOLINO,24,13,900,1000,0.2024845673131659,0.965
Buga,EL MOLINO,26,13,900,1050,0.20236694629405505,0.965
Buga,EL MOLINO,12,2,950,100,0.4242640687119285,0.88
Buga,EL MOLINO,14,6,950,150,0.4,0.88
Buga,EL MOLINO,15,8,950,200,0.3674234614174767,0.895
Buga,EL MOLINO,17,10,950,250,0.35213633723318016,0.9
Buga,EL MOLINO,17,14,950,300,0.3415650255319866,0.903
Buga,EL MOLINO,17,14,950,350,0.3070597894314954,0.923
Buga,EL MOLINO,17,16,950,400,0.2958039891549808,0.927
Buga,EL MOLINO,17,16,950,450,0.27888667551135854,0.936
Buga,EL MOLINO,17,17,950,500,0.27568097504180444,0.936
Buga,EL MOLINO,17,17,950,550,0.26285149626910836,0.942
Buga,EL MOLINO,17,17,950,600,0.2516611478423583,0.947
Buga,EL MOLINO,17,17,950,650,0.24178820993079556,0.951
Buga,EL MOLINO,17,17,950,700,0.232992949004287,0.954
Buga,EL MOLINO,17,17,950,750,0.2250925735484551,0.957
Buga,EL MOLINO,18,17,950,800,0.22079402165819617,0.959
Buga,EL MOLINO,20,17,950,850,0.21962534944228787,0.959
Buga,EL MOLINO,20,17,950,900,0.21343747458109497,0.961
Buga,EL MOLINO,22,17,950,950,0.21275139927797618,0.961
Buga,EL MOLINO,24,17,950,1000,0.21213203435596426,0.961
Buga,EL MOLINO,26,17,950,1050,0.20701966780270625,0.963
Buga,EL MOLINO,12,8,1000,100,0.4472135954999579,0.83
Buga,EL MOLINO,14,13,1000,150,0.43969686527576396,0.847
Buga,EL MOLINO,15,17,1000,200,0.4242640687119285,0.85
Buga,EL MOLINO,17,20,1000,250,0.4049691346263318,0.86
Buga,EL MOLINO,17,27,1000,300,0.39157800414902433,0.867
Buga,EL MOLINO,17,27,1000,350,0.3625307868699863,0.886
Buga,EL MOLINO,17,29,1000,400,0.34641016151377546,0.895
Buga,EL MOLINO,17,29,1000,450,0.32659863237109044,0.907
Buga,EL MOLINO,17,31,1000,500,0.322490309931942,0.908
Buga,EL MOLINO,17,32,1000,550,0.310424928708434,0.915
Buga,EL MOLINO,17,33,1000,600,0.3,0.92
Buga,EL MOLINO,17,33,1000,650,0.2882306768491568,0.926
Buga,EL MOLINO,17,33,1000,700,0.27774602993176545,0.931
Buga,EL MOLINO,17,33,1000,750,0.2683281572999748,0.936
Buga,EL MOLINO,18,33,1000,800,0.2622022120425379,0.939
Buga,EL MOLINO,20,33,1000,850,0.25895718474182516,0.94
Buga,EL MOLINO,20,33,1000,900,0.2472066162365221,0.946
Buga,EL MOLINO,22,33,1000,950,0.24920927582635188,0.944
Buga,EL MOLINO,24,33,1000,1000,0.2469817807045694,0.945
Buga,EL MOLINO,26,33,1000,1050,0.24102953780654787,0.948
Buga,EL MOLINO,12,15,1050,100,0.5385164807134504,0.77
Buga,EL MOLINO,14,20,1050,150,0.4898979485566356,0.8
Buga,EL MOLINO,15,29,1050,200,0.47958315233127197,0.8
Buga,EL MOLINO,17,30,1050,250,0.45166359162544856,0.82
Buga,EL MOLINO,17,39,1050,300,0.4242640687119285,0.83
Buga,EL MOLINO,17,39,1050,350,0.4070801956792859,0.851
Buga,EL MOLINO,17,41,1050,400,0.39370039370059057,0.86
Buga,EL MOLINO,17,43,1050,450,0.37712361663282534,0.871
Buga,EL MOLINO,17,46,1050,500,0.36055512754639896,0.882
Buga,EL MOLINO,17,47,1050,550,0.35161962919661305,0.887
Buga,EL MOLINO,17,48,1050,600,0.3391164991562634,0.895
Buga,EL MOLINO,17,50,1050,650,0.3258125936084211,0.903
Buga,EL MOLINO,17,52,1050,700,0.32293298729878045,0.904
Buga,EL MOLINO,17,53,1050,750,0.31411250638372656,0.909
Buga,EL MOLINO,18,53,1050,800,0.30618621784789724,0.914
Buga,EL MOLINO,20,53,1050,850,0.30097879542273015,0.916
Buga,EL MOLINO,20,53,1050,900,0.28867513459481287,0.923
Buga,EL MOLINO,22,53,1050,950,0.28837110593268894,0.923
Buga,EL MOLINO,24,53,1050,1000,0.28460498941515416,0.925
Buga,EL MOLINO,26,54,1050,1050,0.27945525240230873,0.928
Buga,EL ALBERGUE,15,0,600,100,0.458257569495584,0.87
Buga,EL ALBERGUE,17,0,600,150,0.39157800414902433,0.9
Buga,EL ALBERGUE,17,0,600,200,0.3391164991562634,0.925
Buga,EL ALBERGUE,19,0,600,250,0.31622776601683794,0.932
Buga,EL ALBERGUE,19,0,600,300,0.28867513459481287,0.943
Buga,EL ALBERGUE,20,0,600,350,0.27255405754769874,0.949
Buga,EL ALBERGUE,20,0,600,400,0.25495097567963926,0.955
Buga,EL ALBERGUE,20,0,600,450,0.2403700850309326,0.96
Buga,EL ALBERGUE,20,0,600,500,0.22803508501982758,0.964
Buga,EL ALBERGUE,20,0,600,550,0.2174229226018436,0.967
Buga,EL ALBERGUE,22,0,600,600,0.21602468994692867,0.967
Buga,EL ALBERGUE,23,0,600,650,0.21122354181147662,0.968
Buga,EL ALBERGUE,24,0,600,700,0.20701966780270625,0.969
Buga,EL ALBERGUE,25,0,600,750,0.2033060090930254,0.969
Buga,EL ALBERGUE,25,0,600,800,0.19685019685029528,0.971
Buga,EL ALBERGUE,25,0,600,850,0.1909727421264462,0.973
Buga,EL ALBERGUE,27,0,600,900,0.19148542155126763,0.972
Buga,EL ALBERGUE,27,0,600,950,0.18637822325921866,0.974
Buga,EL ALBERGUE,27,0,600,1000,0.1816590212458495,0.975
Buga,EL ALBERGUE,29,0,600,1050,0.18257418583505536,0.974
Buga,EL ALBERGUE,15,0,650,100,0.458257569495584,0.87
Buga,EL ALBERGUE,17,0,650,150,0.39157800414902433,0.9
Buga,EL ALBERGUE,17,0,650,200,0.3391164991562634,0.925
Buga,EL ALBERGUE,19,0,650,250,0.31622776601683794,0.932
Buga,EL ALBERGUE,19,0,650,300,0.28867513459481287,0.943
Buga,EL ALBERGUE,20,0,650,350,0.27255405754769874,0.949
Buga,EL ALBERGUE,20,0,650,400,0.25495097567963926,0.955
Buga,EL ALBERGUE,20,0,650,450,0.2403700850309326,0.96
Buga,EL ALBERGUE,20,0,650,500,0.22803508501982758,0.964
Buga,EL ALBERGUE,20,0,650,550,0.2174229226018436,0.967
Buga,EL ALBERGUE,22,0,650,600,0.21602468994692867,0.967
Buga,EL ALBERGUE,23,0,650,650,0.21122354181147662,0.968
Buga,EL ALBERGUE,24,0,650,700,0.20701966780270625,0.969
Buga,EL ALBERGUE,25,0,650,750,0.2033060090930254,0.969
Buga,EL ALBERGUE,25,0,650,800,0.19685019685029528,0.971
Buga,EL ALBERGUE,25,0,650,850,0.1909727421264462,0.973
Buga,EL ALBERGUE,27,0,650,900,0.19148542155126763,0.972
Buga,EL ALBERGUE,27,0,650,950,0.18637822325921866,0.974
Buga,EL ALBERGUE,27,0,650,1000,0.1816590212458495,0.975
Buga,EL ALBERGUE,29,0,650,1050,0.18257418583505536,0.974
Buga,EL ALBERGUE,15,0,700,100,0.458257569495584,0.87
Buga,EL ALBERGUE,17,0,700,150,0.39157800414902433,0.9
Buga,EL ALBERGUE,17,0,700,200,0.3391164991562634,0.925
Buga,EL ALBERGUE,19,0,700,250,0.31622776601683794,0.932
Buga,EL ALBERGUE,19,0,700,300,0.28867513459481287,0.943
Buga,EL ALBERGUE,20,0,700,350,0.27255405754769874,0.949
Buga,EL ALBERGUE,20,0,700,400,0.25495097567963926,0.955
Buga,EL ALBERGUE,20,0,700,450,0.2403700850309326,0.96
Buga,EL ALBERGUE,20,0,700,500,0.22803508501982758,0.964
Buga,EL ALBERGUE,20,0,700,550,0.2174229226018436,0.967
Buga,EL ALBERGUE,22,0,700,600,0.21602468994692867,0.967
Buga,EL ALBERGUE,23,0,700,650,0.21122354181147662,0.968
Buga,EL ALBERGUE,24,0,700,700,0.20701966780270625,0.969
Buga,EL ALBERGUE,25,0,700,750,0.2033060090930254,0.969
Buga,EL ALBERGUE,25,0,700,800,0.19685019685029528,0.971
Buga,EL ALBERGUE,25,0,700,850,0.1909727421264462,0.973
Buga,EL ALBERGUE,27,0,700,900,0.19148542155126763,0.972
Buga,EL ALBERGUE,27,0,700,950,0.18637822325921866,0.974
Buga,EL ALBERGUE,27,0,700,1000,0.1816590212458495,0.975
Buga,EL ALBERGUE,29,0,700,1050,0.18257418583505536,0.974
Buga,EL ALBERGUE,15,0,750,100,0.458257569495584,0.87
Buga,EL ALBERGUE,17,0,750,150,0.39157800414902433,0.9
Buga,EL ALBERGUE,17,0,750,200,0.3391164991562634,0.925
Buga,EL ALBERGUE,19,0,750,250,0.31622776601683794,0.932
Buga,EL ALBERGUE,19,0,750,300,0.28867513459481287,0.943
Buga,EL ALBERGUE,20,0,750,350,0.27255405754769874,0.949
Buga,EL ALBERGUE,20,0,750,400,0.25495097567963926,0.955
Buga,EL ALBERGUE,20,0,750,450,0.2403700850309326,0.96
Buga,EL ALBERGUE,20,0,750,500,0.22803508501982758,0.964
Buga,EL ALBERGUE,20,0,750,550,0.2174229226018436,0.967
Buga,EL ALBERGUE,22,0,750,600,0.21602468994692867,0.967
Buga,EL ALBERGUE,23,0,750,650,0.21122354181147662,0.968
Buga,EL ALBERGUE,24,0,750,700,0.20701966780270625,0.969
Buga,EL ALBERGUE,25,0,750,750,0.2033060090930254,0.969
Buga,EL ALBERGUE,25,0,750,800,0.19685019685029528,0.971
Buga,EL ALBERGUE,25,0,750,850,0.1909727421264462,0.973
Buga,EL ALBERGUE,27,0,750,900,0.19148542155126763,0.972
Buga,EL ALBERGUE,27,0,750,950,0.18637822325921866,0.974
Buga,EL ALBERGUE,27,0,750,1000,0.1816590212458495,0.975
Buga,EL ALBERGUE,29,0,750,1050,0.18257418583505536,0.974
Buga,EL ALBERGUE,15,1,800,100,0.469041575982343,0.86
Buga,EL ALBERGUE,17,1,800,150,0.4,0.893
Buga,EL ALBERGUE,17,1,800,200,0.34641016151377546,0.92
Buga,EL ALBERGUE,19,1,800,250,0.322490309931942,0.928
Buga,EL ALBERGUE,19,1,800,300,0.2943920288775949,0.94
Buga,EL ALBERGUE,20,1,800,350,0.27774602993176545,0.946
Buga,EL ALBERGUE,20,1,800,400,0.2598076211353316,0.953
Buga,EL ALBERGUE,20,1,800,450,0.2449489742783178,0.958
Buga,EL ALBERGUE,20,1,800,500,0.232379000772445,0.962
Buga,EL ALBERGUE,20,1,800,550,0.22156468376279892,0.965
Buga,EL ALBERGUE,22,1,800,600,0.21984843263788198,0.965
Buga,EL ALBERGUE,23,1,800,650,0.21483446221182986,0.966
Buga,EL ALBERGUE,24,1,800,700,0.2104417123236605,0.967
Buga,EL ALBERGUE,25,1,800,750,0.2065591117977289,0.968
Buga,EL ALBERGUE,25,1,800,800,0.2,0.97
Buga,EL ALBERGUE,25,1,800,850,0.19402850002906638,0.972
Buga,EL ALBERGUE,27,1,800,900,0.19436506316151,0.971
Buga,EL ALBERGUE,27,1,800,950,0.18918106058538345,0.973
Buga,EL ALBERGUE,27,1,800,1000,0.18439088914585774,0.974
Buga,EL ALBERGUE,29,1,800,1050,0.1851640199545103,0.973
Buga,EL ALBERGUE,15,1,850,100,0.469041575982343,0.86
Buga,EL ALBERGUE,17,1,850,150,0.4,0.893
Buga,EL ALBERGUE,17,1,850,200,0.34641016151377546,0.92
Buga,EL ALBERGUE,19,1,850,250,0.322490309931942,0.928
Buga,EL ALBERGUE,19,1,850,300,0.2943920288775949,0.94
Buga,EL ALBERGUE,20,1,850,350,0.27774602993176545,0.946
Buga,EL ALBERGUE,20,1,850,400,0.2598076211353316,0.953
Buga,EL ALBERGUE,20,1,850,450,0.2449489742783178,0.958
Buga,EL ALBERGUE,20,1,850,500,0.232379000772445,0.962
Buga,EL ALBERGUE,20,1,850,550,0.22156468376279892,0.965
Buga,EL ALBERGUE,22,1,850,600,0.21984843263788198,0.965
Buga,EL ALBERGUE,23,1,850,650,0.21483446221182986,0.966
Buga,EL ALBERGUE,24,1,850,700,0.2104417123236605,0.967
Buga,EL ALBERGUE,25,1,850,750,0.2065591117977289,0.968
Buga,EL ALBERGUE,25,1,850,800,0.2,0.97
Buga,EL ALBERGUE,25,1,850,850,0.19402850002906638,0.972
Buga,EL ALBERGUE,27,1,850,900,0.19436506316151,0.971
Buga,EL ALBERGUE,27,1,850,950,0.18918106058538345,0.973
Buga,EL ALBERGUE,27,1,850,1000,0.18439088914585774,0.974
Buga,EL ALBERGUE,29,1,850,1050,0.1851640199545103,0.973
Buga,EL ALBERGUE,15,1,900,100,0.469041575982343,0.86
Buga,EL ALBERGUE,17,1,900,150,0.4,0.893
Buga,EL ALBERGUE,17,1,900,200,0.34641016151377546,0.92
Buga,EL ALBERGUE,19,1,900,250,0.322490309931942,0.928
Buga,EL ALBERGUE,19,2,900,300,0.3,0.937
Buga,EL ALBERGUE,20,2,900,350,0.282842712474619,0.943
Buga,EL ALBERGUE,20,2,900,400,0.2645751311064591,0.95
Buga,EL ALBERGUE,20,2,900,450,0.24944382578492943,0.956
Buga,EL ALBERGUE,20,2,900,500,0.23664319132398465,0.96
Buga,EL ALBERGUE,20,2,900,550,0.2256304299271065,0.964
Buga,EL ALBERGUE,22,2,900,600,0.22360679774997896,0.963
Buga,EL ALBERGUE,23,2,900,650,0.21838568563966754,0.965
Buga,EL ALBERGUE,24,2,900,700,0.2138089935299395,0.966
Buga,EL ALBERGUE,25,2,900,750,0.20976176963403032,0.967
Buga,EL ALBERGUE,25,2,900,800,0.203100960115899,0.969
Buga,EL ALBERGUE,25,2,900,850,0.1970368732287556,0.971
Buga,EL ALBERGUE,27,2,900,900,0.19720265943665388,0.97
Buga,EL ALBERGUE,27,2,900,950,0.19194297398747862,0.972
Buga,EL ALBERGUE,27,2,900,1000,0.18708286933869708,0.973
Buga,EL ALBERGUE,29,2,900,1050,0.18771812708978117,0.972
Buga,EL ALBERGUE,15,5,950,100,0.4898979485566356,0.84
Buga,EL ALBERGUE,17,5,950,150,0.43204937989385733,0.867
Buga,EL ALBERGUE,17,5,950,200,0.37416573867739417,0.9
Buga,EL ALBERGUE,19,5,950,250,0.34641016151377546,0.912
Buga,EL ALBERGUE,19,6,950,300,0.32145502536643183,0.923
Buga,EL ALBERGUE,20,7,950,350,0.3070597894314954,0.929
Buga,EL ALBERGUE,20,7,950,400,0.2783882181415011,0.943
Buga,EL ALBERGUE,20,7,950,450,0.27080128015453203,0.944
Buga,EL ALBERGUE,20,7,950,500,0.2569046515733026,0.95
Buga,EL ALBERGUE,20,7,950,550,0.2449489742783178,0.955
Buga,EL ALBERGUE,22,7,950,600,0.24152294576982397,0.955
Buga,EL ALBERGUE,23,7,950,650,0.22870874995874624,0.96
Buga,EL ALBERGUE,24,7,950,700,0.22990681342044403,0.959
Buga,EL ALBERGUE,25,7,950,750,0.2250925735484551,0.96
Buga,EL ALBERGUE,25,7,950,800,0.21794494717703367,0.963
Buga,EL ALBERGUE,25,7,950,850,0.21143765594836975,0.965
Buga,EL ALBERGUE,27,7,950,900,0.21081851067789195,0.964
Buga,EL ALBERGUE,27,7,950,950,0.20519567041703082,0.966
Buga,EL ALBERGUE,27,7,950,1000,0.2,0.968
Buga,EL ALBERGUE,29,8,950,1050,0.20236694629405505,0.967
Buga,EL ALBERGUE,15,7,1000,100,0.4898979485566356,0.84
Buga,EL ALBERGUE,17,7,1000,150,0.4472135954999579,0.853
Buga,EL ALBERGUE,17,7,1000,200,0.3872983346207417,0.89
Buga,EL ALBERGUE,19,7,1000,250,0.35777087639996635,0.904
Buga,EL ALBERGUE,19,10,1000,300,0.33166247903553997,0.917
Buga,EL ALBERGUE,20,12,1000,350,0.3295017884191656,0.914
Buga,EL ALBERGUE,20,12,1000,400,0.3,0.93
Buga,EL ALBERGUE,20,12,1000,450,0.2905932629027116,0.933
Buga,EL ALBERGUE,20,12,1000,500,0.27568097504180444,0.94
Buga,EL ALBERGUE,20,12,1000,550,0.26285149626910836,0.945
Buga,EL ALBERGUE,22,12,1000,600,0.2581988897471611,0.947
Buga,EL ALBERGUE,23,13,1000,650,0.2480694691784169,0.951
Buga,EL ALBERGUE,24,14,1000,700,0.2449489742783178,0.951
Buga,EL ALBERGUE,25,14,1000,750,0.2449489742783178,0.951
Buga,EL ALBERGUE,25,14,1000,800,0.23717082451262844,0.954
Buga,EL ALBERGUE,25,14,1000,850,0.22491828581535483,0.959
Buga,EL ALBERGUE,27,14,1000,900,0.22852182001336815,0.957
Buga,EL ALBERGUE,27,14,1000,950,0.22242680641174148,0.959
Buga,EL ALBERGUE,27,14,1000,1000,0.216794833886788,0.961
Buga,EL ALBERGUE,29,15,1000,1050,0.21821789023599236,0.96
Buga,EL ALBERGUE,15,22,1050,100,0.5916079783099616,0.73
Buga,EL ALBERGUE,17,26,1050,150,0.496655480858378,0.773
Buga,EL ALBERGUE,17,27,1050,200,0.5,0.79
Buga,EL ALBERGUE,19,28,1050,250,0.4427188724235731,0.836
Buga,EL ALBERGUE,19,34,1050,300,0.4281744192888376,0.843
Buga,EL ALBERGUE,20,39,1050,350,0.4174754056057845,0.849
Buga,EL ALBERGUE,20,40,1050,400,0.39370039370059057,0.865
Buga,EL ALBERGUE,20,40,1050,450,0.38297084310253526,0.871
Buga,EL ALBERGUE,20,40,1050,500,0.35777087639996635,0.888
Buga,EL ALBERGUE,20,41,1050,550,0.34902461491731757,0.893
Buga,EL ALBERGUE,22,41,1050,600,0.3391164991562634,0.898
Buga,EL ALBERGUE,23,42,1050,650,0.3258125936084211,0.906
Buga,EL ALBERGUE,24,42,1050,700,0.32071349029490925,0.909
Buga,EL ALBERGUE,25,45,1050,750,0.31411250638372656,0.912
Buga,EL ALBERGUE,25,46,1050,800,0.31024184114977144,0.914
Buga,EL ALBERGUE,25,46,1050,850,0.2970442628930023,0.921
Buga,EL ALBERGUE,27,47,1050,900,0.29814239699997197,0.92
Buga,EL ALBERGUE,27,47,1050,950,0.28654015976455155,0.926
Buga,EL ALBERGUE,27,47,1050,1000,0.282842712474619,0.928
Buga,EL ALBERGUE,29,52,1050,1050,0.2845213189769458,0.927
Buga,SAN ANTONIO,10,2,600,100,0.34641016151377546,0.91
Buga,SAN ANTONIO,11,2,600,150,0.31622776601683794,0.92
Buga,SAN ANTONIO,13,2,600,200,0.29154759474226505,0.93
Buga,SAN ANTONIO,14,2,600,250,0.25298221281347033,0.948
Buga,SAN ANTONIO,14,2,600,300,0.2449489742783178,0.95
Buga,SAN ANTONIO,14,2,600,350,0.22677868380553634,0.957
Buga,SAN ANTONIO,14,2,600,400,0.21213203435596426,0.963
Buga,SAN ANTONIO,14,2,600,450,0.2,0.967
Buga,SAN ANTONIO,14,2,600,500,0.18973665961010275,0.97
Buga,SAN ANTONIO,14,2,600,550,0.18090680674665818,0.973
Buga,SAN ANTONIO,14,2,600,600,0.17320508075688773,0.975
Buga,SAN ANTONIO,14,2,600,650,0.16641005886756874,0.977
Buga,SAN ANTONIO,17,2,600,700,0.17320508075688773,0.974
Buga,SAN ANTONIO,17,2,600,750,0.1673320053068151,0.976
Buga,SAN ANTONIO,18,2,600,800,0.16583123951776998,0.976
Buga,SAN ANTONIO,18,2,600,850,0.16087993330796874,0.978
Buga,SAN ANTONIO,18,2,600,900,0.15634719199411432,0.979
Buga,SAN ANTONIO,19,2,600,950,0.1555973210430998,0.979
Buga,SAN ANTONIO,19,2,600,1000,0.15165750888103102,0.98
Buga,SAN ANTONIO,20,2,600,1050,0.15118578920369088,0.98
Buga,SAN ANTONIO,10,3,650,100,0.36055512754639896,0.9
Buga,SAN ANTONIO,11,3,650,150,0.32659863237109044,0.913
Buga,SAN ANTONIO,13,3,650,200,0.3,0.925
Buga,SAN ANTONIO,14,3,650,250,0.260768096208106,0.944
Buga,SAN ANTONIO,14,3,650,300,0.2516611478423583,0.947
Buga,SAN ANTONIO,14,3,650,350,0.232992949004287,0.954
Buga,SAN ANTONIO,14,3,650,400,0.21794494717703367,0.96
Buga,SAN ANTONIO,14,3,650,450,0.20548046676563256,0.964
Buga,SAN ANTONIO,14,3,650,500,0.19493588689617927,0.968
Buga,SAN ANTONIO,14,3,650,550,0.18586407545691702,0.971
Buga,SAN ANTONIO,14,3,650,600,0.17795130420052185,0.973
Buga,SAN ANTONIO,14,3,650,650,0.17097008285302207,0.975
Buga,SAN ANTONIO,17,3,650,700,0.17728105208558367,0.973
Buga,SAN ANTONIO,17,3,650,750,0.17126976771553507,0.975
Buga,SAN ANTONIO,18,3,650,800,0.1695582495781317,0.975
Buga,SAN ANTONIO,18,3,650,850,0.16449566416599484,0.976
Buga,SAN ANTONIO,18,3,650,900,0.15986105077709065,0.978
Buga,SAN ANTONIO,19,3,650,950,0.15894388284780525,0.978
Buga,SAN ANTONIO,19,3,650,1000,0.15491933384829668,0.979
Buga,SAN ANTONIO,20,3,650,1050,0.1543033499620919,0.979
Buga,SAN ANTONIO,10,3,700,100,0.36055512754639896,0.9
Buga,SAN ANTONIO,11,3,700,150,0.32659863237109044,0.913
Buga,SAN ANTONIO,13,3,700,200,0.3,0.925
Buga,SAN ANTONIO,14,3,700,250,0.260768096208106,0.944
Buga,SAN ANTONIO,14,4,700,300,0.2581988897471611,0.943
Buga,SAN ANTONIO,14,4,700,350,0.23904572186687872,0.951
Buga,SAN ANTONIO,14,4,700,400,0.22360679774997896,0.958
